row_id,food_category,food_department,food_family,store_sales(in millions),store_cost(in millions),unit_sales(in millions),promotion_name,sales_country,marital_status,gender,total_children,education,member_card,occupation,houseowner,avg_cars_at home(approx),avg. yearly_income,num_children_at_home,avg_cars_at home(approx).1,brand_name,SRP,gross_weight,net_weight,recyclable_package,low_fat,units_per_case,store_type,store_city,store_state,store_sqft,grocery_sqft,frozen_sqft,meat_sqft,coffee_bar,video_store,salad_bar,prepared_food,florist,media_type,cost
13093,Beer and Wine,Alcoholic Beverages,Drink,5.58,1.674,3,Sales Days,Mexico,M,M,2,High School Degree,Bronze,Skilled Manual,N,1,$30K - $50K,2,1,Pearl,1.86,10.3,8.3,0,0,11,Supermarket,Acapulco,Guerrero,23593,17475,3671,2447,0,0,0,0,0,Product Attachment,142.09
13094,Bread,Baked Goods,Food,4.95,1.782,3,One Day Sale,Mexico,M,M,4,Partial High School,Golden,Manual,Y,2,$30K - $50K,4,2,Modell,1.65,15.3,14.3,0,1,16,Deluxe Supermarket,Hidalgo,Zacatecas,30584,21938,5188,3458,1,1,1,1,1,Street Handout,146.72
13095,Carbonated Beverages,Beverages,Drink,7.02,2.808,3,Sale Winners,Mexico,M,M,1,Partial College,Silver,Professional,Y,4,$30K - $50K,1,4,Fabulous,2.34,17.7,14.7,0,0,13,Deluxe Supermarket,Merida,Yucatan,30797,20141,6393,4262,1,1,1,1,1,In-Store Coupon,99.38
13096,Kitchen Products,Household,Non-Consumable,10.24,3.3792,4,Two Day Sale,USA,S,F,3,Partial High School,Bronze,Skilled Manual,Y,2,$30K - $50K,0,2,High Quality,2.56,13.5,11.5,1,0,9,Supermarket,Seattle,WA,21215,13305,4746,3164,1,0,0,0,0,Radio,91.28
13097,Starchy Foods,Starchy Foods,Food,15.2,5.776,4,Unbeatable Price Savers,USA,S,M,0,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,0,3,Medalist,3.8,13.9,11.8,1,0,1,Supermarket,Seattle,WA,21215,13305,4746,3164,1,0,0,0,0,Bulk Mail,66.78
13098,Bathroom Products,Household,Non-Consumable,1.59,0.6678,3,Big Time Discounts,USA,M,F,5,High School Degree,Silver,Professional,Y,3,$130K - $150K,5,3,Sunset,0.53,7.18,6.17,0,0,25,Supermarket,Spokane,WA,30268,22063,4923,3282,0,0,0,0,0,In-Store Coupon,59.4
13099,Magazines,Periodicals,Non-Consumable,3.32,1.1952,4,One Day Sale,Mexico,M,F,3,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,2,3,Gauss,0.83,15.7,13.6,1,0,17,Deluxe Supermarket,Hidalgo,Zacatecas,30584,21938,5188,3458,1,1,1,1,1,Street Handout,146.72
13100,Breakfast Foods,Frozen Foods,Food,3.36,1.2096,3,Green Light Days,USA,S,F,1,Graduate Degree,Bronze,Professional,Y,3,$90K - $110K,0,3,Big Time,1.12,21.5,19.5,1,0,14,Supermarket,Portland,OR,20319,16232,2452,1635,0,0,0,0,0,Cash Register Handout,139.19
13101,Candy,Snacks,Food,8.82,3.969,3,Super Savers,USA,S,F,4,High School Degree,Bronze,Skilled Manual,N,2,$30K - $50K,0,2,Gulf Coast,2.94,21.9,19.8,1,0,22,Supermarket,Spokane,WA,30268,22063,4923,3282,0,0,0,0,0,"Sunday Paper, Radio",64.99
13102,Paper Products,Household,Non-Consumable,11.85,3.792,3,Super Duper Savers,USA,S,F,4,High School Degree,Bronze,Skilled Manual,N,2,$30K - $50K,0,2,Denny,3.95,8.94,6.93,1,0,17,Supermarket,Spokane,WA,30268,22063,4923,3282,0,0,0,0,0,Daily Paper,100.91
13103,Jams and Jellies,Baking Goods,Food,3.96,1.7424,4,Save-It Sale,USA,S,F,4,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,0,0,Super,0.99,7.71,5.71,0,1,22,Supermarket,Los Angeles,CA,23598,14210,5633,3755,0,0,0,0,1,Daily Paper,81.79
13104,Snack Foods,Snack Foods,Food,7.76,3.4144,2,Save-It Sale,USA,M,M,5,High School Degree,Golden,Skilled Manual,Y,4,$30K - $50K,5,4,Nationeel,3.88,10.6,8.6,0,1,28,Supermarket,Spokane,WA,30268,22063,4923,3282,0,0,0,0,0,"Daily Paper, Radio, TV",89.37
13105,Vegetables,Frozen Foods,Food,4.29,1.9734,3,Shelf Emptiers,USA,S,M,0,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,0,0,Big Time,1.43,9.57,8.56,1,0,34,Supermarket,Los Angeles,CA,23598,14210,5633,3755,0,0,0,0,1,"Daily Paper, Radio, TV",107.89
13106,Snack Foods,Snack Foods,Food,10.8,3.348,4,Shelf Emptiers,USA,S,M,3,Partial High School,Normal,Manual,N,2,$10K - $30K,0,2,Fort West,2.7,16.3,14.2,1,1,25,Gourmet Supermarket,Beverly Hills,CA,23688,15337,5011,3340,1,1,1,1,1,Street Handout,137.34
13107,Snack Foods,Snack Foods,Food,5.68,2.1016,4,Super Duper Savers,USA,M,F,2,High School Degree,Bronze,Skilled Manual,N,3,$30K - $50K,1,3,Nationeel,1.42,7.31,5.3,1,1,8,Deluxe Supermarket,Tacoma,WA,33858,22123,7041,4694,1,0,1,1,1,Daily Paper,91
13108,Seafood,Seafood,Food,5.58,2.232,2,Green Light Days,USA,S,M,2,High School Degree,Silver,Manual,N,2,$30K - $50K,0,2,Amigo,2.79,7.92,6.92,0,1,9,Supermarket,Spokane,WA,30268,22063,4923,3282,0,0,0,0,0,Street Handout,133.42
13109,Canned Soup,Canned Foods,Food,2.44,1.0004,4,I Cant Believe It Sale,USA,S,F,4,Partial High School,Normal,Manual,N,1,$10K - $30K,0,1,Just Right,0.61,12.3,11.3,1,1,34,Deluxe Supermarket,Salem,OR,27694,18670,5415,3610,1,1,1,1,1,Product Attachment,69.47
13110,Magazines,Periodicals,Non-Consumable,11.4,3.534,3,Two Day Sale,USA,S,F,3,Partial High School,Normal,Skilled Manual,Y,2,$10K - $30K,0,2,Gauss,3.8,13.7,10.6,1,0,12,Deluxe Supermarket,Tacoma,WA,33858,22123,7041,4694,1,0,1,1,1,Daily Paper,103.65
13111,Paper Products,Household,Non-Consumable,1.92,0.8448,3,Price Slashers,Mexico,M,M,3,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,3,1,Red Wing,0.64,16.4,15.3,0,0,31,Supermarket,Acapulco,Guerrero,23593,17475,3671,2447,0,0,0,0,0,Street Handout,52.97
13112,Meat,Deli,Food,2.56,1.2032,4,Three for One,USA,M,M,5,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,1,3,Lake,0.64,7.79,5.78,1,1,8,Supermarket,Bremerton,WA,39696,24390,9184,6122,0,0,1,1,0,Sunday Paper,118.25
13113,Meat,Deli,Food,6.99,3.0057,3,Weekend Markdown,Mexico,S,M,1,Partial High School,Normal,Manual,N,1,$10K - $30K,0,1,Cutting Edge,2.33,6.86,4.86,1,1,28,Gourmet Supermarket,Camacho,Zacatecas,23759,16844,4149,2766,1,0,1,1,1,TV,89.9
13114,Dairy,Dairy,Food,1.64,0.5904,2,Sales Galore,USA,M,F,4,Partial High School,Normal,Manual,Y,1,$10K - $30K,3,1,Even Better,0.82,20.3,18.2,0,0,34,Gourmet Supermarket,Beverly Hills,CA,23688,15337,5011,3340,1,1,1,1,1,Bulk Mail,96.55
13115,Packaged Vegetables,Produce,Food,6.64,2.0584,4,Two for One,USA,S,F,2,High School Degree,Bronze,Manual,Y,4,$30K - $50K,0,4,Tri-State,1.66,13.6,11.6,0,0,23,Gourmet Supermarket,Beverly Hills,CA,23688,15337,5011,3340,1,1,1,1,1,Daily Paper,68.97
13116,Jams and Jellies,Baking Goods,Food,2.04,0.6528,3,Super Savers,USA,M,M,4,High School Degree,Golden,Manual,Y,3,$30K - $50K,4,3,Landslide,0.68,10.2,8.19,1,0,25,Deluxe Supermarket,Tacoma,WA,33858,22123,7041,4694,1,0,1,1,1,Cash Register Handout,71.51
13117,Canned Tuna,Canned Foods,Food,5.54,1.7174,2,Big Promo,USA,S,M,0,Partial High School,Bronze,Manual,Y,1,$30K - $50K,0,1,Better,2.77,21.7,19.7,0,0,19,Deluxe Supermarket,Tacoma,WA,33858,22123,7041,4694,1,0,1,1,1,Sunday Paper,51.12
13118,Drinks,Beverages,Drink,10.74,3.9738,3,Savings Galore,Mexico,M,M,1,Partial High School,Bronze,Management,Y,3,$130K - $150K,0,3,Skinner,3.58,11.4,8.39,1,0,28,Mid-Size Grocery,Hidalgo,Zacatecas,38382,30351,4819,3213,0,0,0,0,0,Sunday Paper,135.54
13119,Snack Foods,Snack Foods,Food,2.9,1.189,2,Pick Your Savings,Mexico,M,M,3,High School Degree,Bronze,Manual,Y,3,$30K - $50K,2,3,Fast,1.45,19.1,16.1,1,1,35,Deluxe Supermarket,Hidalgo,Zacatecas,30584,21938,5188,3458,1,1,1,1,1,"Sunday Paper, Radio, TV",141.38
13120,Candy,Snacks,Food,10.6,3.286,4,Two Day Sale,Mexico,S,F,4,Partial High School,Normal,Skilled Manual,N,0,$10K - $30K,0,0,Choice,2.65,21.7,20.7,1,0,28,Deluxe Supermarket,Merida,Yucatan,30797,20141,6393,4262,1,1,1,1,1,Product Attachment,76.88
13121,Pizza,Frozen Foods,Food,3.84,1.3824,4,Price Cutters,USA,M,F,2,High School Degree,Bronze,Skilled Manual,Y,4,$30K - $50K,2,4,Golden,0.96,16.4,14.3,1,0,21,Supermarket,Bremerton,WA,39696,24390,9184,6122,0,0,1,1,0,Cash Register Handout,145.52
13122,Pure Juice Beverages,Beverages,Drink,2.49,0.996,3,Super Duper Savers,USA,M,M,2,Partial High School,Bronze,Manual,N,4,$50K - $70K,1,4,Token,0.83,20.6,18.6,0,0,1,Supermarket,Spokane,WA,30268,22063,4923,3282,0,0,0,0,0,Daily Paper,100.91
13123,Dairy,Dairy,Food,8.64,3.3696,3,Bye Bye Baby,USA,M,F,4,Partial High School,Golden,Professional,Y,3,$70K - $90K,4,3,Even Better,2.88,12.3,9.3,0,0,5,Supermarket,Seattle,WA,21215,13305,4746,3164,1,0,0,0,0,Radio,90.58
13124,Frozen Desserts,Frozen Foods,Food,15.8,7.742,4,Big Promo,USA,M,F,0,Partial College,Bronze,Skilled Manual,Y,2,$30K - $50K,0,2,Golden,3.95,19,16,0,0,11,Supermarket,Seattle,WA,21215,13305,4746,3164,1,0,0,0,0,Cash Register Handout,123.88
13125,Paper Products,Household,Non-Consumable,1.72,0.6536,2,Big Time Discounts,USA,S,F,3,High School Degree,Bronze,Skilled Manual,N,2,$30K - $50K,0,2,Sunset,0.86,8,7,0,0,29,Deluxe Supermarket,Salem,OR,27694,18670,5415,3610,1,1,1,1,1,"Daily Paper, Radio",111.51
13126,Specialty,Carousel,Non-Consumable,4.84,1.9844,4,Money Savers,Mexico,M,F,4,High School Degree,Golden,Skilled Manual,N,3,$30K - $50K,3,3,Toretti,1.21,18.9,15.8,0,0,26,Deluxe Supermarket,Merida,Yucatan,30797,20141,6393,4262,1,1,1,1,1,TV,65.7
13127,Breakfast Foods,Frozen Foods,Food,11.07,3.6531,3,Unbeatable Price Savers,USA,S,M,1,Partial High School,Normal,Skilled Manual,N,2,$10K - $30K,0,2,Big Time,3.69,19.6,17.6,0,0,33,Supermarket,Seattle,WA,21215,13305,4746,3164,1,0,0,0,0,Bulk Mail,66.78
13128,Side Dishes,Deli,Food,2.79,0.8928,3,Best Savings,USA,M,F,1,Bachelors Degree,Bronze,Professional,Y,2,$50K - $70K,1,2,Lake,0.93,14.4,12.3,1,0,4,Supermarket,Seattle,WA,21215,13305,4746,3164,1,0,0,0,0,Street Handout,114.01
13129,Fruit,Produce,Food,0.92,0.414,1,Price Winners,USA,S,M,1,Partial College,Normal,Management,Y,1,$130K - $150K,0,1,Ebony,0.92,11.7,9.69,0,0,8,Small Grocery,San Francisco,CA,22478,15321,4294,2863,1,0,0,0,0,"Daily Paper, Radio",128.67
13130,Canned Tuna,Canned Foods,Food,6.2,2.976,4,Price Savers,Mexico,S,M,3,Bachelors Degree,Bronze,Management,Y,2,$50K - $70K,0,2,Blue Label,1.55,17.2,15.2,1,0,28,Supermarket,Orizaba,Veracruz,34791,26354,5062,3375,0,0,1,1,0,TV,77.72
13131,Snack Foods,Snack Foods,Food,5.96,2.2648,2,I Cant Believe It Sale,USA,M,F,1,Bachelors Degree,Bronze,Management,N,1,$50K - $70K,1,1,Nationeel,2.98,10.8,7.8,1,1,25,Deluxe Supermarket,Salem,OR,27694,18670,5415,3610,1,1,1,1,1,Product Attachment,69.47
13132,Vegetables,Frozen Foods,Food,8.88,3.6408,3,Sale Winners,Mexico,S,F,2,Partial High School,Bronze,Skilled Manual,N,3,$30K - $50K,0,3,Golden,2.96,14.6,11.6,1,1,36,Deluxe Supermarket,Merida,Yucatan,30797,20141,6393,4262,1,1,1,1,1,In-Store Coupon,99.38
13133,Jams and Jellies,Baking Goods,Food,1.34,0.5762,2,Double Down Sale,Canada,S,M,1,High School Degree,Silver,Manual,Y,2,$30K - $50K,0,2,CDR,0.67,21,19,1,0,1,Deluxe Supermarket,Vancouver,BC,23112,16418,4016,2678,1,1,1,1,1,Radio,53.21
13134,Frozen Desserts,Frozen Foods,Food,12.52,4.5072,4,Big Promo,USA,M,M,4,Partial High School,Bronze,Skilled Manual,Y,2,$30K - $50K,1,2,Big Time,3.13,10.4,7.39,1,0,13,Gourmet Supermarket,Beverly Hills,CA,23688,15337,5011,3340,1,1,1,1,1,"Sunday Paper, Radio, TV",117.04
13135,Pure Juice Beverages,Beverages,Drink,9.78,3.6186,3,Saving Days,Mexico,S,F,1,Partial College,Bronze,Professional,N,2,$30K - $50K,0,2,Excellent,3.26,16.4,14.3,0,0,14,Gourmet Supermarket,Camacho,Zacatecas,23759,16844,4149,2766,1,0,1,1,1,"Daily Paper, Radio, TV",90.65
13136,Meat,Deli,Food,4.58,2.0152,2,Price Savers,USA,S,F,5,High School Degree,Bronze,Manual,N,3,$30K - $50K,0,3,Moms,2.29,18.4,17.3,1,0,27,Deluxe Supermarket,Tacoma,WA,33858,22123,7041,4694,1,0,1,1,1,"Sunday Paper, Radio",111.7
13137,Dairy,Dairy,Food,7.71,2.313,3,Best Savings,USA,S,F,2,Partial College,Bronze,Professional,Y,3,$30K - $50K,0,3,Club,2.57,17.8,15.7,1,0,21,Gourmet Supermarket,Beverly Hills,CA,23688,15337,5011,3340,1,1,1,1,1,"Daily Paper, Radio, TV",53.82
13138,Breakfast Foods,Frozen Foods,Food,2.28,0.8208,4,High Roller Savings,Mexico,M,F,4,Bachelors Degree,Bronze,Professional,Y,2,$30K - $50K,0,2,Carrington,0.57,7.64,5.63,0,1,22,Gourmet Supermarket,Camacho,Zacatecas,23759,16844,4149,2766,1,0,1,1,1,Product Attachment,121.93
13139,Meat,Deli,Food,8.28,2.7324,3,Big Time Discounts,Mexico,M,F,2,Partial High School,Normal,Manual,Y,0,$10K - $30K,1,0,American,2.76,7.49,6.48,1,1,33,Supermarket,Orizaba,Veracruz,34791,26354,5062,3375,0,0,1,1,0,Daily Paper,95.98
13140,Canned Soup,Canned Foods,Food,6.99,3.0756,3,Price Cutters,USA,M,M,2,Partial High School,Bronze,Professional,Y,3,$110K - $130K,0,3,Blue Label,2.33,19.7,18.7,0,1,18,Supermarket,Bremerton,WA,39696,24390,9184,6122,0,0,1,1,0,Cash Register Handout,145.52
13141,Meat,Deli,Food,11.88,4.6332,4,Cash Register Lottery,USA,S,M,4,Bachelors Degree,Bronze,Professional,Y,3,$70K - $90K,0,3,American,2.97,12.3,10.3,1,0,33,Deluxe Supermarket,Salem,OR,27694,18670,5415,3610,1,1,1,1,1,"Daily Paper, Radio",59.86
13142,Canned Tuna,Canned Foods,Food,5.64,2.6508,4,Two Day Sale,Mexico,S,F,5,High School Degree,Bronze,Professional,Y,3,$90K - $110K,0,3,Blue Label,1.41,9.71,7.71,1,0,31,Deluxe Supermarket,Hidalgo,Zacatecas,30584,21938,5188,3458,1,1,1,1,1,Radio,94.79
13143,Hot Beverages,Beverages,Drink,8.34,3.1692,3,Pick Your Savings,Mexico,S,F,4,Bachelors Degree,Normal,Professional,N,0,$10K - $30K,0,0,CDR,2.78,8.77,7.77,0,1,14,Deluxe Supermarket,Hidalgo,Zacatecas,30584,21938,5188,3458,1,1,1,1,1,"Sunday Paper, Radio, TV",141.38
13144,Paper Products,Household,Non-Consumable,4.83,1.6422,3,Save-It Sale,USA,S,F,5,Partial High School,Bronze,Manual,Y,3,$30K - $50K,0,3,Red Wing,1.61,13.7,11.6,1,0,21,Supermarket,Los Angeles,CA,23598,14210,5633,3755,0,0,0,0,1,Daily Paper,81.79
13145,Kitchen Products,Household,Non-Consumable,8.16,3.5088,3,Price Smashers,USA,S,M,3,Bachelors Degree,Silver,Management,N,3,$50K - $70K,0,3,Cormorant,2.72,21.3,19.2,1,0,18,Supermarket,Seattle,WA,21215,13305,4746,3164,1,0,0,0,0,Product Attachment,138.23
13146,Dairy,Dairy,Food,3.56,1.7444,4,Shelf Clearing Days,USA,S,F,3,High School Degree,Bronze,Professional,Y,4,$130K - $150K,0,4,Gorilla,0.89,14.5,12.5,0,1,19,Supermarket,Bremerton,WA,39696,24390,9184,6122,0,0,1,1,0,Sunday Paper,106.1
13147,Eggs,Eggs,Food,6.78,3.1866,3,Weekend Markdown,USA,S,F,0,Partial High School,Normal,Manual,N,1,$10K - $30K,0,1,Giant,2.26,12.2,10.1,0,1,35,Supermarket,Portland,OR,20319,16232,2452,1635,0,0,0,0,0,Street Handout,117.4
13148,Plastic Products,Household,Non-Consumable,4.86,1.5552,2,Money Savers,USA,M,F,1,Partial College,Silver,Clerical,Y,2,$30K - $50K,1,2,Denny,2.43,6.83,4.82,1,0,18,Supermarket,Bremerton,WA,39696,24390,9184,6122,0,0,1,1,0,"Sunday Paper, Radio, TV",82.61
13149,Beer and Wine,Alcoholic Beverages,Drink,4.86,1.8954,3,Saving Days,USA,S,M,3,Partial College,Bronze,Skilled Manual,Y,2,$30K - $50K,0,2,Good,1.62,6.89,5.88,0,0,13,Supermarket,Portland,OR,20319,16232,2452,1635,0,0,0,0,0,"Daily Paper, Radio",118.36
13150,Meat,Meat,Food,5.25,2.0475,3,Double Down Sale,USA,M,M,3,Bachelors Degree,Bronze,Professional,Y,3,$90K - $110K,1,3,Ship Shape,1.75,8.26,6.26,0,0,31,Deluxe Supermarket,Tacoma,WA,33858,22123,7041,4694,1,0,1,1,1,TV,95.74
13151,Meat,Deli,Food,2.16,0.8424,3,Two Day Sale,Mexico,S,M,3,Bachelors Degree,Bronze,Professional,Y,2,$130K - $150K,0,2,Cutting Edge,0.72,19.6,17.6,1,1,24,Supermarket,Acapulco,Guerrero,23593,17475,3671,2447,0,0,0,0,0,Radio,73.27
13152,Meat,Frozen Foods,Food,3.02,1.4194,2,Sales Days,USA,S,F,4,High School Degree,Bronze,Skilled Manual,N,2,$30K - $50K,0,2,PigTail,1.51,12.5,10.5,1,1,27,Supermarket,Spokane,WA,30268,22063,4923,3282,0,0,0,0,0,Bulk Mail,116.74
13153,Dairy,Dairy,Food,7.77,2.9526,3,Save-It Sale,Canada,S,M,3,Partial High School,Normal,Skilled Manual,N,0,$10K - $30K,0,0,Even Better,2.59,18.6,16.6,0,0,15,Mid-Size Grocery,Victoria,BC,34452,27463,4193,2795,1,0,0,0,1,Radio,75.44
13154,Bread,Baked Goods,Food,2.84,1.1076,2,Green Light Days,USA,S,M,1,Bachelors Degree,Bronze,Professional,N,2,$50K - $70K,0,2,Colony,1.42,18.9,16.8,1,0,2,Supermarket,Spokane,WA,30268,22063,4923,3282,0,0,0,0,0,Street Handout,133.42
13155,Canned Tuna,Canned Foods,Food,4.23,1.3536,3,Two Day Sale,Mexico,M,F,2,Bachelors Degree,Bronze,Management,Y,3,$70K - $90K,2,3,Blue Label,1.41,9.71,7.71,1,0,31,Deluxe Supermarket,Merida,Yucatan,30797,20141,6393,4262,1,1,1,1,1,Product Attachment,76.88
13156,Fruit,Produce,Food,1.16,0.4988,2,Wallet Savers,USA,M,M,1,Partial High School,Normal,Manual,Y,0,$10K - $30K,1,0,Tell Tale,0.58,11,10,1,0,31,Supermarket,Spokane,WA,30268,22063,4923,3282,0,0,0,0,0,"Sunday Paper, Radio, TV",79.95
13157,Vegetables,Canned Foods,Food,7.77,3.8073,3,Weekend Markdown,USA,M,M,5,Bachelors Degree,Silver,Management,Y,3,$50K - $70K,2,3,Bravo,2.59,9.63,7.63,0,1,20,Supermarket,Portland,OR,20319,16232,2452,1635,0,0,0,0,0,Daily Paper,140.57
13158,Hot Beverages,Beverages,Drink,8.58,3.9468,3,Price Winners,USA,M,M,1,Partial High School,Normal,Manual,Y,0,$10K - $30K,1,0,Super,2.86,18.9,16.8,0,0,33,Supermarket,Spokane,WA,30268,22063,4923,3282,0,0,0,0,0,Cash Register Handout,95.21
13159,Vegetables,Canned Foods,Food,9.16,4.3968,4,Two Day Sale,Mexico,S,M,4,High School Degree,Bronze,Skilled Manual,N,1,$30K - $50K,0,1,Blue Label,2.29,15,14,0,0,31,Deluxe Supermarket,Hidalgo,Zacatecas,30584,21938,5188,3458,1,1,1,1,1,Radio,94.79
13160,Cleaning Supplies,Household,Non-Consumable,8.76,2.8032,4,Dimes Off,Mexico,S,F,1,Bachelors Degree,Bronze,Professional,N,3,$50K - $70K,0,3,High Quality,2.19,21.8,20.7,1,0,27,Deluxe Supermarket,Hidalgo,Zacatecas,30584,21938,5188,3458,1,1,1,1,1,"Sunday Paper, Radio",105.28
13161,Baking Goods,Baking Goods,Food,1.46,0.5986,2,Price Cutters,USA,S,M,2,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,0,0,BBB Best,0.73,8.09,6.09,1,0,30,Supermarket,Bremerton,WA,39696,24390,9184,6122,0,0,1,1,0,Cash Register Handout,145.52
13162,Candy,Snacks,Food,3.44,1.5136,2,Money Savers,Canada,S,F,2,Bachelors Degree,Bronze,Professional,Y,3,$50K - $70K,0,3,Choice,1.72,18.6,16.6,1,0,27,Deluxe Supermarket,Vancouver,BC,23112,16418,4016,2678,1,1,1,1,1,Sunday Paper,107.2
13163,Canned Tuna,Canned Foods,Food,8.88,2.664,3,Double Down Sale,Canada,S,M,2,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,0,1,Pleasant,2.96,6.41,3.4,1,0,16,Deluxe Supermarket,Vancouver,BC,23112,16418,4016,2678,1,1,1,1,1,Radio,53.21
13164,Snack Foods,Snack Foods,Food,1.73,0.6055,1,Three for One,USA,M,F,1,Bachelors Degree,Silver,Professional,Y,2,$50K - $70K,0,2,Best Choice,1.73,8.24,6.23,0,0,32,Small Grocery,San Francisco,CA,22478,15321,4294,2863,1,0,0,0,0,Cash Register Handout,136.43
13165,Vegetables,Frozen Foods,Food,4.92,1.5252,3,Cash Register Lottery,USA,S,F,3,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,0,1,Big Time,1.64,20.7,18.7,0,0,1,Deluxe Supermarket,Salem,OR,27694,18670,5415,3610,1,1,1,1,1,In-Store Coupon,95.78
13166,Meat,Deli,Food,4.59,1.5606,3,Tip Top Savings,Mexico,S,M,1,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,0,1,Lake,1.53,12.3,11.3,0,1,26,Deluxe Supermarket,Hidalgo,Zacatecas,30584,21938,5188,3458,1,1,1,1,1,"Daily Paper, Radio",79.59
13167,Vegetables,Produce,Food,7.86,2.6724,3,Price Destroyers,Mexico,M,M,2,Partial High School,Bronze,Management,Y,1,$130K - $150K,2,1,Tri-State,2.62,12.8,11.8,0,1,22,Mid-Size Grocery,Mexico City,DF,36509,22450,8435,5624,0,0,0,0,0,Bulk Mail,96.18
13168,Bathroom Products,Health and Hygiene,Non-Consumable,1.7,0.731,2,Price Winners,Mexico,S,F,4,Bachelors Degree,Normal,Professional,N,0,$10K - $30K,0,0,Consolidated,0.85,14.7,12.6,0,0,29,Deluxe Supermarket,Hidalgo,Zacatecas,30584,21938,5188,3458,1,1,1,1,1,Product Attachment,86.79
13169,Beer and Wine,Alcoholic Beverages,Drink,3.25,1.625,5,Bye Bye Baby,Mexico,S,F,2,High School Degree,Bronze,Manual,N,1,$30K - $50K,0,1,Pearl,0.65,16.2,15.2,0,0,2,Mid-Size Grocery,Mexico City,DF,36509,22450,8435,5624,0,0,0,0,0,Sunday Paper,141.39
13170,Pain Relievers,Health and Hygiene,Non-Consumable,6.12,2.0808,4,Save-It Sale,Canada,S,M,5,Partial High School,Bronze,Manual,Y,2,$30K - $50K,0,2,Steady,1.53,6.32,4.32,0,0,33,Mid-Size Grocery,Victoria,BC,34452,27463,4193,2795,1,0,0,0,1,Bulk Mail,59.02
13171,Snack Foods,Snack Foods,Food,3.2,1.44,2,Weekend Markdown,USA,S,M,5,Bachelors Degree,Bronze,Professional,N,3,$50K - $70K,0,3,Nationeel,1.6,10.9,7.89,1,0,11,Supermarket,Seattle,WA,21215,13305,4746,3164,1,0,0,0,0,"Daily Paper, Radio",69.63
13172,Eggs,Eggs,Food,10.72,4.3952,4,Go For It,Mexico,S,F,3,High School Degree,Bronze,Skilled Manual,N,3,$30K - $50K,0,3,Jumbo,2.68,7.38,5.38,1,0,2,Deluxe Supermarket,Hidalgo,Zacatecas,30584,21938,5188,3458,1,1,1,1,1,Bulk Mail,87.07
13173,Breakfast Foods,Breakfast Foods,Food,5.28,2.3232,2,Price Winners,Mexico,M,M,1,Partial College,Silver,Professional,Y,4,$30K - $50K,1,4,Radius,2.64,12.2,9.19,0,1,19,Deluxe Supermarket,Merida,Yucatan,30797,20141,6393,4262,1,1,1,1,1,"Daily Paper, Radio, TV",83.55
13174,Paper Products,Household,Non-Consumable,9.45,3.6855,3,Price Savers,USA,M,F,4,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,4,0,Sunset,3.15,9.38,8.38,1,0,35,Supermarket,Portland,OR,20319,16232,2452,1635,0,0,0,0,0,In-Store Coupon,81.85
13175,Bread,Baked Goods,Food,1.06,0.5194,2,Wallet Savers,USA,M,F,3,Bachelors Degree,Golden,Management,Y,2,$50K - $70K,3,2,Sphinx,0.53,8.16,6.15,1,1,33,Small Grocery,Bellingham,WA,28206,22271,3561,2374,1,0,0,0,0,TV,139.36
13176,Candy,Snacks,Food,8.94,2.7714,3,Green Light Special,Canada,M,M,3,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,2,3,Gulf Coast,2.98,19.3,17.2,1,0,24,Deluxe Supermarket,Vancouver,BC,23112,16418,4016,2678,1,1,1,1,1,Product Attachment,97.13
13177,Breakfast Foods,Frozen Foods,Food,2.1,0.693,3,Save-It Sale,USA,S,M,3,High School Degree,Bronze,Skilled Manual,N,4,$30K - $50K,0,4,Big Time,0.7,13.9,11.8,0,0,30,Deluxe Supermarket,Salem,OR,27694,18670,5415,3610,1,1,1,1,1,Radio,144.38
13178,Snack Foods,Snack Foods,Food,7.28,2.6936,4,Free For All,Mexico,S,M,3,Bachelors Degree,Bronze,Professional,Y,3,$70K - $90K,0,3,Fast,1.82,21.8,20.7,1,0,20,Mid-Size Grocery,Mexico City,DF,36509,22450,8435,5624,0,0,0,0,0,Radio,148.87
13179,Snack Foods,Snack Foods,Food,6.63,2.5194,3,Bye Bye Baby,USA,S,M,3,Partial College,Bronze,Management,N,3,$30K - $50K,0,3,Horatio,2.21,18.5,17.5,0,0,20,Supermarket,Seattle,WA,21215,13305,4746,3164,1,0,0,0,0,Radio,90.58
13180,Vegetables,Produce,Food,2.22,0.9546,3,Price Cutters,USA,S,F,1,Bachelors Degree,Bronze,Professional,Y,4,$50K - $70K,0,4,Tri-State,0.74,15.2,14.1,1,0,30,Supermarket,Bremerton,WA,39696,24390,9184,6122,0,0,1,1,0,Cash Register Handout,145.52
